"Symbol;Beschreibung;Gruppe;Basiswährung;Gewinnwährung;Dezimalstellen;Kontraktgröße;Spread;Handel_erlaubt";;;;;;;;
LYFT.NAS;Lyft, Inc. CFD;Stock CFD's\Nasdaq\LYFT.NAS;USD;USD;2;1.0;1;Ja
TM.NYSE;Toyota Motor Corporation CFD;Stock CFD's\NYSE\TM.NYSE;USD;USD;2;1.0;28;Ja
UBER.NYSE;Uber Technologies Inc CFD;Stock CFD's\NYSE\UBER.NYSE;USD;USD;2;1.0;1;Ja
PINS.NYSE;Pinterest Inc CFD;Stock CFD's\NYSE\PINS.NYSE;USD;USD;2;1.0;1;Ja
CA60;Canada 60 Index;Indices\Indices Spot\Minor Spot Indices\CA60;CAD;CAD;2;1.0;80;Ja
NETH25;Netherlands 25 Index;Indices\Indices Spot\Minor Spot Indices\NETH25;EUR;EUR;2;1.0;10;Ja
SE30;Sweden 30 Index;Indices\Indices Spot\Minor Spot Indices\SE30;SEK;SEK;2;1.0;44;Ja
SWI20;Switzerland 20 Index;Indices\Indices Spot\Minor Spot Indices\SWI20;CHF;CHF;2;1.0;80;Ja
CHINAH;Hong Kong China H-shares Index;Indices\Indices Spot\Minor Spot Indices\CHINAH;HKD;HKD;2;1.0;300;Ja
SA40;South Africa 40 Index;Indices\Indices Spot\Minor Spot Indices\SA40;ZAR;ZAR;2;1.0;1000;Ja
NOR25;Norway 25 Index;Indices\Indices Spot\Minor Spot Indices\NOR25;NOK;NOK;2;1.0;90;Ja
TecDE30;Germany Tech 30 Index;Indices\Indices Spot\Minor Spot Indices\TecDE30;EUR;EUR;2;1.0;750;Ja
MidDE60;Germany Mid 60 Index;Indices\Indices Spot\Minor Spot Indices\MidDE60;EUR;EUR;2;1.0;3540;Ja
ADS.ETR;Adidas AG;Stock CFD's\EU\ETR\ADS.ETR;EUR;EUR;4;1.0;1000;Ja
ALV.ETR;Allianz SE (DE);Stock CFD's\EU\ETR\ALV.ETR;EUR;EUR;3;1.0;100;Ja
BAS.ETR;Basf Se (DE);Stock CFD's\EU\ETR\BAS.ETR;EUR;EUR;4;1.0;200;Ja
BAYN.ETR;Bayer AG (DE);Stock CFD's\EU\ETR\BAYN.ETR;EUR;EUR;4;1.0;150;Ja
BMW.ETR;Bayerische Motoren Werke AG (Preference);Stock CFD's\EU\ETR\BMW.ETR;EUR;EUR;2;1.0;4;Ja
BEI.ETR;Beiersdorf;Stock CFD's\EU\ETR\BEI.ETR;EUR;EUR;4;1.0;600;Ja
CON.ETR;Continental AG;Stock CFD's\EU\ETR\CON.ETR;EUR;EUR;3;1.0;60;Ja
1COV.ETR;Covestro AG;Stock CFD's\EU\ETR\1COV.ETR;EUR;EUR;3;1.0;40;Ja
DB1.ETR;Deutsche Boerse NA;Stock CFD's\EU\ETR\DB1.ETR;EUR;EUR;3;1.0;100;Ja
DTE.ETR;Deutsche Telekom AG (DE);Stock CFD's\EU\ETR\DTE.ETR;EUR;EUR;4;1.0;100;Ja
EOAN.ETR;E.On Se (DE);Stock CFD's\EU\ETR\EOAN.ETR;EUR;EUR;4;1.0;50;Ja
FRE.ETR;Fresenius KGaA;Stock CFD's\EU\ETR\FRE.ETR;EUR;EUR;3;1.0;50;Ja
FME.ETR;Fresenius Medical Care AG (DE);Stock CFD's\EU\ETR\FME.ETR;EUR;EUR;4;1.0;200;Ja
HEI.ETR;HeidelbergCement AG;Stock CFD's\EU\ETR\HEI.ETR;EUR;EUR;4;1.0;1000;Ja
HEN3.ETR;Henkel AG & Co KGaA;Stock CFD's\EU\ETR\HEN3.ETR;EUR;EUR;2;1.0;10;Ja
IFX.ETR;Infineon TECH.AG;Stock CFD's\EU\ETR\IFX.ETR;EUR;EUR;4;1.0;100;Ja
LHA.ETR;Lufthansa;Stock CFD's\EU\ETR\LHA.ETR;EUR;EUR;4;1.0;40;Ja
MRK.ETR;Merck KGAA;Stock CFD's\EU\ETR\MRK.ETR;EUR;EUR;3;1.0;100;Ja
MUV2.ETR;Muench.Rueckvers.VNA;Stock CFD's\EU\ETR\MUV2.ETR;EUR;EUR;3;1.0;200;Ja
RWE.ETR;RWE AG (DE);Stock CFD's\EU\ETR\RWE.ETR;EUR;EUR;3;1.0;20;Ja
SAP.ETR;SAP SE;Stock CFD's\EU\ETR\SAP.ETR;EUR;EUR;4;1.0;1000;Ja
SIE.ETR;Siemens AG (DE);Stock CFD's\EU\ETR\SIE.ETR;EUR;EUR;3;1.0;50;Ja
VOW3.ETR;Volkswagen AG;Stock CFD's\EU\ETR\VOW3.ETR;EUR;EUR;3;1.0;100;Ja
VNA.ETR;Vonovia SE;Stock CFD's\EU\ETR\VNA.ETR;EUR;EUR;3;1.0;20;Ja
ANA.MAD;Acciona;Stock CFD's\EU\MAD\ANA.MAD;EUR;EUR;3;1.0;100;Ja
ACX.MAD;Acerinox SA;Stock CFD's\EU\MAD\ACX.MAD;EUR;EUR;4;1.0;100;Ja
ACS.MAD;ACS;Stock CFD's\EU\MAD\ACS.MAD;EUR;EUR;4;1.0;1000;Ja
AENA.MAD;Aena SA;Stock CFD's\EU\MAD\AENA.MAD;EUR;EUR;3;1.0;20;Ja
AMS.MAD;Amadeus IT Holdings SA;Stock CFD's\EU\MAD\AMS.MAD;EUR;EUR;4;1.0;200;Ja
SAB.MAD;Banco de Sabadell;Stock CFD's\EU\MAD\SAB.MAD;EUR;EUR;4;1.0;10;Ja
SAN.MAD;Banco Santander SA (ES);Stock CFD's\EU\MAD\SAN.MAD;EUR;EUR;4;1.0;30;Ja
BKT.MAD;BankInter;Stock CFD's\EU\MAD\BKT.MAD;EUR;EUR;4;1.0;100;Ja
BBVA.MAD;BBVA SA (ES);Stock CFD's\EU\MAD\BBVA.MAD;EUR;EUR;4;1.0;100;Ja
CABK.MAD;CaixaBank SA;Stock CFD's\EU\MAD\CABK.MAD;EUR;EUR;4;1.0;40;Ja
CLNX.MAD;Cellnex;Stock CFD's\EU\MAD\CLNX.MAD;EUR;EUR;4;1.0;200;Ja
CIE.MAD;CIE Automotive;Stock CFD's\EU\MAD\CIE.MAD;EUR;EUR;4;1.0;1000;Ja
COL.MAD;Inmobiliaria Colonial;Stock CFD's\EU\MAD\COL.MAD;EUR;EUR;4;1.0;50;Ja
ENG.MAD;Enagas;Stock CFD's\EU\MAD\ENG.MAD;EUR;EUR;4;1.0;50;Ja
ELE.MAD;Endesa;Stock CFD's\EU\MAD\ELE.MAD;EUR;EUR;4;1.0;200;Ja
FER.MAD;Ferrovial;Stock CFD's\EU\MAD\FER.MAD;EUR;EUR;4;1.0;400;Ja
GRF.MAD;Grifols SA;Stock CFD's\EU\MAD\GRF.MAD;EUR;EUR;4;1.0;100;Ja
IBE.MAD;Iberdrola;Stock CFD's\EU\MAD\IBE.MAD;EUR;EUR;4;1.0;50;Ja
ITX.MAD;Inditex;Stock CFD's\EU\MAD\ITX.MAD;EUR;EUR;4;1.0;100;Ja
IDR.MAD;Indra Sistemas;Stock CFD's\EU\MAD\IDR.MAD;EUR;EUR;4;1.0;400;Ja
MAP.MAD;Mapfre;Stock CFD's\EU\MAD\MAP.MAD;EUR;EUR;4;1.0;40;Ja
MEL.MAD;Melia Hotels International;Stock CFD's\EU\MAD\MEL.MAD;EUR;EUR;4;1.0;150;Ja
MRL.MAD;Merlin Properties Socimi SA;Stock CFD's\EU\MAD\MRL.MAD;EUR;EUR;3;1.0;20;Ja
NTGY.MAD;Naturgy Energy Group;Stock CFD's\EU\MAD\NTGY.MAD;EUR;EUR;4;1.0;200;Ja
REP.MAD;Repsol YPF;Stock CFD's\EU\MAD\REP.MAD;EUR;EUR;4;1.0;50;Ja
TRE.MAD;Tecnicas Reunida;Stock CFD's\EU\MAD\TRE.MAD;EUR;EUR;4;1.0;800;Ja
TEF.MAD;Telefonica SA (ES);Stock CFD's\EU\MAD\TEF.MAD;EUR;EUR;4;1.0;20;Ja
VIS.MAD;Viscofan;Stock CFD's\EU\MAD\VIS.MAD;EUR;EUR;4;1.0;1000;Ja
AC.PAR;Accor;Stock CFD's\EU\PAR\AC.PAR;EUR;EUR;4;1.0;200;Ja
AIR.PAR;Airbus SE;Stock CFD's\EU\PAR\AIR.PAR;EUR;EUR;4;1.0;600;Ja
AI.PAR;Air Liquide;Stock CFD's\EU\PAR\AI.PAR;EUR;EUR;3;1.0;40;Ja
ATO.PAR;Atos Origin;Stock CFD's\EU\PAR\ATO.PAR;EUR;EUR;4;1.0;1150;Ja
CS.PAR;AXA SA (FR);Stock CFD's\EU\PAR\CS.PAR;EUR;EUR;4;1.0;100;Ja
BNP.PAR;BNP Paribas SA (FR);Stock CFD's\EU\PAR\BNP.PAR;EUR;EUR;4;1.0;200;Ja
EN.PAR;Bouygues;Stock CFD's\EU\PAR\EN.PAR;EUR;EUR;4;1.0;100;Ja
CAP.PAR;Cap Gemini;Stock CFD's\EU\PAR\CAP.PAR;EUR;EUR;4;1.0;500;Ja
CA.PAR;Carrefour;Stock CFD's\EU\PAR\CA.PAR;EUR;EUR;4;1.0;100;Ja
ACA.PAR;Credit Agricole;Stock CFD's\EU\PAR\ACA.PAR;EUR;EUR;4;1.0;50;Ja
BN.PAR;Danone;Stock CFD's\EU\PAR\BN.PAR;EUR;EUR;4;1.0;400;Ja
DSY.PAR;Dassault Systemes;Stock CFD's\EU\PAR\DSY.PAR;EUR;EUR;3;1.0;20;Ja
ENGI.PAR;Engie;Stock CFD's\EU\PAR\ENGI.PAR;EUR;EUR;4;1.0;100;Ja
EL.PAR;Essilor International;Stock CFD's\EU\PAR\EL.PAR;EUR;EUR;4;1.0;1600;Ja
RMS.PAR;Hermes;Stock CFD's\EU\PAR\RMS.PAR;EUR;EUR;3;1.0;1000;Ja
KER.PAR;Kering;Stock CFD's\EU\PAR\KER.PAR;EUR;EUR;3;1.0;100;Ja
LR.PAR;Legrand;Stock CFD's\EU\PAR\LR.PAR;EUR;EUR;4;1.0;500;Ja
OR.PAR;L'Oreal;Stock CFD's\EU\PAR\OR.PAR;EUR;EUR;3;1.0;100;Ja
MC.PAR;LVMH Moet Hennessy Louis Vuitton SA (FR);Stock CFD's\EU\PAR\MC.PAR;EUR;EUR;3;1.0;100;Ja
ML.PAR;Michelin;Stock CFD's\EU\PAR\ML.PAR;EUR;EUR;3;1.0;20;Ja
ORA.PAR;Orange;Stock CFD's\EU\PAR\ORA.PAR;EUR;EUR;4;1.0;50;Ja
RI.PAR;Pernod Ricard;Stock CFD's\EU\PAR\RI.PAR;EUR;EUR;3;1.0;20;Ja
UG.PAR;Peugeot Invest;Stock CFD's\EU\PAR\UG.PAR;EUR;EUR;3;1.0;500;Ja
PUB.PAR;Publicis Groupe;Stock CFD's\EU\PAR\PUB.PAR;EUR;EUR;4;1.0;400;Ja
RNO.PAR;Renault SA (FR);Stock CFD's\EU\PAR\RNO.PAR;EUR;EUR;4;1.0;100;Ja
SAF.PAR;Safran;Stock CFD's\EU\PAR\SAF.PAR;EUR;EUR;4;1.0;1000;Ja
SGO.PAR;Saint Gobain;Stock CFD's\EU\PAR\SGO.PAR;EUR;EUR;4;1.0;200;Ja
SAN.PAR;Sanofi (FR);Stock CFD's\EU\PAR\SAN.PAR;EUR;EUR;4;1.0;200;Ja
SU.PAR;Schneider Electric;Stock CFD's\EU\PAR\SU.PAR;EUR;EUR;3;1.0;50;Ja
GLE.PAR;Société Générale;Stock CFD's\EU\PAR\GLE.PAR;EUR;EUR;4;1.0;400;Ja
SW.PAR;Sodexo;Stock CFD's\EU\PAR\SW.PAR;EUR;EUR;4;1.0;400;Ja
FP.PAR;TotalEnergies (FR);Stock CFD's\EU\PAR\FP.PAR;EUR;EUR;4;1.0;200;Ja
FR.PAR;Valeo;Stock CFD's\EU\PAR\FR.PAR;EUR;EUR;4;1.0;150;Ja
VIE.PAR;Veolia Environment;Stock CFD's\EU\PAR\VIE.PAR;EUR;EUR;4;1.0;200;Ja
DG.PAR;Vinci;Stock CFD's\EU\PAR\DG.PAR;EUR;EUR;4;1.0;500;Ja
VIV.PAR;Vivendi;Stock CFD's\EU\PAR\VIV.PAR;EUR;EUR;4;1.0;30;Ja
AALB.AMS;Aalberts Inds;Stock CFD's\EU\AMS\AALB.AMS;EUR;EUR;4;1.0;400;Ja
ABN.AMS;ABN AMRO Group;Stock CFD's\EU\AMS\ABN.AMS;EUR;EUR;4;1.0;200;Ja
AGN.AMS;Aegon;Stock CFD's\EU\AMS\AGN.AMS;EUR;EUR;4;1.0;20;Ja
AD.AMS;Koninklijke Ahold Delhaize NV;Stock CFD's\EU\AMS\AD.AMS;EUR;EUR;4;1.0;200;Ja
ASML.AMS;ASML;Stock CFD's\EU\AMS\ASML.AMS;EUR;EUR;4;1.0;2000;Ja
ASRNL.AMS;ASR Nederland NV;Stock CFD's\EU\AMS\ASRNL.AMS;EUR;EUR;3;1.0;40;Ja
GLPG.AMS;Galapagos NV;Stock CFD's\EU\AMS\GLPG.AMS;EUR;EUR;3;1.0;100;Ja
HEIA.AMS;Heineken;Stock CFD's\EU\AMS\HEIA.AMS;EUR;EUR;4;1.0;400;Ja
INGA.AMS;ING Groep NV (NL);Stock CFD's\EU\AMS\INGA.AMS;EUR;EUR;4;1.0;100;Ja
DSM.AMS;DSM;Stock CFD's\EU\AMS\DSM.AMS;EUR;EUR;4;1.0;400;Ja
KPN.AMS;KPN;Stock CFD's\EU\AMS\KPN.AMS;EUR;EUR;4;1.0;20;Ja
NN.AMS;NN Group NV;Stock CFD's\EU\AMS\NN.AMS;EUR;EUR;3;1.0;20;Ja
PHIA.AMS;Kon Philips;Stock CFD's\EU\AMS\PHIA.AMS;EUR;EUR;4;1.0;100;Ja
RAND.AMS;Randstad;Stock CFD's\EU\AMS\RAND.AMS;EUR;EUR;4;1.0;200;Ja
URW.AMS;Unibail Rodamco SE & WFD;Stock CFD's\EU\AMS\URW.AMS;EUR;EUR;3;1.0;20;Ja
UNA.AMS;Unilever PLC - ADR;Stock CFD's\EU\AMS\UNA.AMS;EUR;EUR;4;1.0;200;Ja
VPK.AMS;Vopak;Stock CFD's\EU\AMS\VPK.AMS;EUR;EUR;4;1.0;200;Ja
WKL.AMS;Wolters Kluwer;Stock CFD's\EU\AMS\WKL.AMS;EUR;EUR;4;1.0;400;Ja
III.LSE;3i Group;Stock CFD's\UK\LSE\III.LSE;GBP;GBP;4;1.0;100;Ja
ADM.LSE;Admiral Group;Stock CFD's\UK\LSE\ADM.LSE;GBP;GBP;4;1.0;200;Ja
AAL.LSE;Anglo American;Stock CFD's\UK\LSE\AAL.LSE;GBP;GBP;4;1.0;200;Ja
ANTO.LSE;Antofagasta;Stock CFD's\UK\LSE\ANTO.LSE;GBP;GBP;4;1.0;200;Ja
AHT.LSE;Ashtead Group;Stock CFD's\UK\LSE\AHT.LSE;GBP;GBP;5;1.0;1000;Ja
ABF.LSE;Associated British Foods;Stock CFD's\UK\LSE\ABF.LSE;GBP;GBP;4;1.0;100;Ja
AML.LSE;Aston Martin Lagonda Global Holdings PLC;Stock CFD's\UK\LSE\AML.LSE;GBP;GBP;5;1.0;350;Ja
AZN.LSE;AstraZeneca;Stock CFD's\UK\LSE\AZN.LSE;GBP;GBP;4;1.0;400;Ja
AV.LSE;Aviva;Stock CFD's\UK\LSE\AV.LSE;GBP;GBP;4;1.0;20;Ja
BA.LSE;BAE Systems;Stock CFD's\UK\LSE\BA.LSE;GBP;GBP;4;1.0;50;Ja
BARC.LSE;Barclays;Stock CFD's\UK\LSE\BARC.LSE;GBP;GBP;4;1.0;10;Ja
BDEV.LSE;Barratt Developments;Stock CFD's\UK\LSE\BDEV.LSE;GBP;GBP;4;1.0;20;Ja
BATS.LSE;British American Tobacco PLC (GB);Stock CFD's\UK\LSE\BATS.LSE;GBP;GBP;4;1.0;100;Ja
BKG.LSE;Berkeley Group;Stock CFD's\UK\LSE\BKG.LSE;GBP;GBP;4;1.0;400;Ja
BP.LSE;BP;Stock CFD's\UK\LSE\BP.LSE;GBP;GBP;4;1.0;10;Ja
BLND.LSE;British Land;Stock CFD's\UK\LSE\BLND.LSE;GBP;GBP;4;1.0;40;Ja
BTA.LSE;BT Group;Stock CFD's\UK\LSE\BTA.LSE;GBP;GBP;4;1.0;5;Ja
BNZL.LSE;Bunzl;Stock CFD's\UK\LSE\BNZL.LSE;GBP;GBP;4;1.0;200;Ja
BRBY.LSE;Burberry Group;Stock CFD's\UK\LSE\BRBY.LSE;GBP;GBP;4;1.0;100;Ja
CCL.LSE;Carnival;Stock CFD's\UK\LSE\CCL.LSE;GBP;GBP;4;1.0;150;Ja
CNA.LSE;Centrica;Stock CFD's\UK\LSE\CNA.LSE;GBP;GBP;4;1.0;10;Ja
CCH.LSE;Coca-Cola HBC AG;Stock CFD's\UK\LSE\CCH.LSE;GBP;GBP;5;1.0;4000;Ja
CPG.LSE;Compass Group;Stock CFD's\UK\LSE\CPG.LSE;GBP;GBP;4;1.0;100;Ja
CRH.LSE;CRH (UK);Stock CFD's\UK\LSE\CRH.LSE;GBP;GBP;5;1.0;4000;Ja
DCC.LSE;Dcc PLC (GB);Stock CFD's\UK\LSE\DCC.LSE;GBP;GBP;5;1.0;5000;Ja
DGE.LSE;Diageo PLC (GB);Stock CFD's\UK\LSE\DGE.LSE;GBP;GBP;4;1.0;50;Ja
EZJ.LSE;EasyJet;Stock CFD's\UK\LSE\EZJ.LSE;GBP;GBP;4;1.0;30;Ja
EXPN.LSE;Experian;Stock CFD's\UK\LSE\EXPN.LSE;GBP;GBP;4;1.0;200;Ja
FRES.LSE;Fresnillo;Stock CFD's\UK\LSE\FRES.LSE;GBP;GBP;4;1.0;400;Ja
GLEN.LSE;Glencore Xstrata plc (UK);Stock CFD's\UK\LSE\GLEN.LSE;GBP;GBP;4;1.0;10;Ja
GSK.LSE;GlaxoSmithKline;Stock CFD's\UK\LSE\GSK.LSE;GBP;GBP;4;1.0;100;Ja
HLMA.LSE;Halma;Stock CFD's\UK\LSE\HLMA.LSE;GBP;GBP;4;1.0;200;Ja
HSBA.LSE;HSBC;Stock CFD's\UK\LSE\HSBA.LSE;GBP;GBP;4;1.0;40;Ja
IAG.LSE;International Consolidated Airlines Group;Stock CFD's\UK\LSE\IAG.LSE;GBP;GBP;4;1.0;10;Ja
IMB.LSE;Imperial Brands;Stock CFD's\UK\LSE\IMB.LSE;GBP;GBP;4;1.0;100;Ja
INF.LSE;Informa;Stock CFD's\UK\LSE\INF.LSE;GBP;GBP;4;1.0;40;Ja
ITRK.LSE;Intertek Group;Stock CFD's\UK\LSE\ITRK.LSE;GBP;GBP;4;1.0;400;Ja
ITV.LSE;ITV;Stock CFD's\UK\LSE\ITV.LSE;GBP;GBP;5;1.0;100;Ja
JMAT.LSE;Johnson Matthey;Stock CFD's\UK\LSE\JMAT.LSE;GBP;GBP;4;1.0;200;Ja
KGF.LSE;Kingfisher;Stock CFD's\UK\LSE\KGF.LSE;GBP;GBP;4;1.0;20;Ja
LAND.LSE;Land Securities;Stock CFD's\UK\LSE\LAND.LSE;GBP;GBP;4;1.0;50;Ja
LGEN.LSE;Legal & General;Stock CFD's\UK\LSE\LGEN.LSE;GBP;GBP;5;1.0;200;Ja
LLOY.LSE;Lloyds Banking;Stock CFD's\UK\LSE\LLOY.LSE;GBP;GBP;5;1.0;20;Ja
LSE.LSE;London Stock Exchange;Stock CFD's\UK\LSE\LSE.LSE;GBP;GBP;4;1.0;400;Ja
MKS.LSE;Marks & Spencer;Stock CFD's\UK\LSE\MKS.LSE;GBP;GBP;4;1.0;20;Ja
MRO.LSE;Melrose;Stock CFD's\UK\LSE\MRO.LSE;GBP;GBP;4;1.0;40;Ja
MNDI.LSE;Mondi;Stock CFD's\UK\LSE\MNDI.LSE;GBP;GBP;4;1.0;40;Ja
NG.LSE;National Grid;Stock CFD's\UK\LSE\NG.LSE;GBP;GBP;4;1.0;50;Ja
NXT.LSE;Next;Stock CFD's\UK\LSE\NXT.LSE;GBP;GBP;4;1.0;500;Ja
OCDO.LSE;Ocado Group;Stock CFD's\UK\LSE\OCDO.LSE;GBP;GBP;5;1.0;400;Ja
FLTR.LSE;Flutter Entertainment;Stock CFD's\UK\LSE\FLTR.LSE;GBP;GBP;4;1.0;2500;Ja
PSON.LSE;Pearson;Stock CFD's\UK\LSE\PSON.LSE;GBP;GBP;4;1.0;40;Ja
PSN.LSE;Persimmon;Stock CFD's\UK\LSE\PSN.LSE;GBP;GBP;4;1.0;100;Ja
PRU.LSE;Prudential;Stock CFD's\UK\LSE\PRU.LSE;GBP;GBP;4;1.0;50;Ja
RB.LSE;Reckitt Benckiser;Stock CFD's\UK\LSE\RB.LSE;GBP;GBP;4;1.0;200;Ja
REL.LSE;RELX PLC;Stock CFD's\UK\LSE\REL.LSE;GBP;GBP;4;1.0;200;Ja
RTO.LSE;Rentokil Initial;Stock CFD's\UK\LSE\RTO.LSE;GBP;GBP;4;1.0;20;Ja
RIO.LSE;Rio Tinto PLC;Stock CFD's\UK\LSE\RIO.LSE;GBP;GBP;4;1.0;200;Ja
RR.LSE;Rolls-Royce;Stock CFD's\UK\LSE\RR.LSE;GBP;GBP;4;1.0;50;Ja
SGE.LSE;Sage Group;Stock CFD's\UK\LSE\SGE.LSE;GBP;GBP;4;1.0;50;Ja
SBRY.LSE;Sainsbury;Stock CFD's\UK\LSE\SBRY.LSE;GBP;GBP;4;1.0;40;Ja
SDR.LSE;Schroders;Stock CFD's\UK\LSE\SDR.LSE;GBP;GBP;4;1.0;40;Ja
SMT.LSE;Scottish Mortgage IT;Stock CFD's\UK\LSE\SMT.LSE;GBP;GBP;4;1.0;100;Ja
SGRO.LSE;SEGRO;Stock CFD's\UK\LSE\SGRO.LSE;GBP;GBP;4;1.0;60;Ja
SVT.LSE;Severn Trent;Stock CFD's\UK\LSE\SVT.LSE;GBP;GBP;4;1.0;200;Ja
RDSB.LSE;Shell PLC (GB);Stock CFD's\UK\LSE\RDSB.LSE;GBP;GBP;4;1.0;50;Ja
SN.LSE;Smith & Nephew;Stock CFD's\UK\LSE\SN.LSE;GBP;GBP;4;1.0;100;Ja
SMIN.LSE;Smiths Group;Stock CFD's\UK\LSE\SMIN.LSE;GBP;GBP;4;1.0;200;Ja
SKG.LSE;Smurfit Kappa Group PLC GB;Stock CFD's\UK\LSE\SKG.LSE;GBP;GBP;5;1.0;4000;Ja
STAN.LSE;Standard Chartered;Stock CFD's\UK\LSE\STAN.LSE;GBP;GBP;4;1.0;100;Ja
STJ.LSE;St James's Place;Stock CFD's\UK\LSE\STJ.LSE;GBP;GBP;4;1.0;50;Ja
TSCO.LSE;Tesco;Stock CFD's\UK\LSE\TSCO.LSE;GBP;GBP;4;1.0;10;Ja
ULVR.LSE;Unilever PLC;Stock CFD's\UK\LSE\ULVR.LSE;GBP;GBP;4;1.0;100;Ja
UU.LSE;United Utilities;Stock CFD's\UK\LSE\UU.LSE;GBP;GBP;4;1.0;50;Ja
VOD.LSE;Vodafone;Stock CFD's\UK\LSE\VOD.LSE;GBP;GBP;5;1.0;40;Ja
WTB.LSE;Whitbread;Stock CFD's\UK\LSE\WTB.LSE;GBP;GBP;4;1.0;200;Ja
WPP.LSE;WPP;Stock CFD's\UK\LSE\WPP.LSE;GBP;GBP;4;1.0;20;Ja
DRI.ETR;1&1 AG;Stock CFD's\EU\ETR\DRI.ETR;EUR;EUR;4;1.0;1000;Ja
ADV.ETR;Adva;Stock CFD's\EU\ETR\ADV.ETR;EUR;EUR;4;1.0;2000;Ja
AIXA.ETR;Aixtron;Stock CFD's\EU\ETR\AIXA.ETR;EUR;EUR;4;1.0;350;Ja
NDA.ETR;Aurubis;Stock CFD's\EU\ETR\NDA.ETR;EUR;EUR;4;1.0;2000;Ja
BC8.ETR;Bechtle;Stock CFD's\EU\ETR\BC8.ETR;EUR;EUR;4;1.0;1000;Ja
GBF.ETR;Bilfinger Berger;Stock CFD's\EU\ETR\GBF.ETR;EUR;EUR;3;1.0;150;Ja
BNR.ETR;Brenntag SE;Stock CFD's\EU\ETR\BNR.ETR;EUR;EUR;3;1.0;40;Ja
COK.ETR;Cancom SE;Stock CFD's\EU\ETR\COK.ETR;EUR;EUR;4;1.0;500;Ja
AFX.ETR;Carl Zeiss Meditec;Stock CFD's\EU\ETR\AFX.ETR;EUR;EUR;4;1.0;600;Ja
CBK.ETR;Commerzbank AG (DE);Stock CFD's\EU\ETR\CBK.ETR;EUR;EUR;4;1.0;100;Ja
COP.ETR;CompuGroup Medical SE & Co KGaA;Stock CFD's\EU\ETR\COP.ETR;EUR;EUR;3;1.0;80;Ja
DBK.ETR;Deutsche Bank AG (DE);Stock CFD's\EU\ETR\DBK.ETR;EUR;EUR;4;1.0;100;Ja
DWNI.ETR;Deutsche Wohnen SE;Stock CFD's\EU\ETR\DWNI.ETR;EUR;EUR;4;1.0;500;Ja
DEZ.ETR;Deutz;Stock CFD's\EU\ETR\DEZ.ETR;EUR;EUR;4;1.0;150;Ja
DRW8.ETR;Draegerwerk AG & Co KGaA;Stock CFD's\EU\ETR\DRW8.ETR;EUR;EUR;3;1.0;400;Ja
ZIL2.ETR;ElringKlinger;Stock CFD's\EU\ETR\ZIL2.ETR;EUR;EUR;4;1.0;300;Ja
EVK.ETR;Evonik Industries AG;Stock CFD's\EU\ETR\EVK.ETR;EUR;EUR;4;1.0;200;Ja
EVT.ETR;Evotec;Stock CFD's\EU\ETR\EVT.ETR;EUR;EUR;4;1.0;140;Ja
FRA.ETR;Fraport;Stock CFD's\EU\ETR\FRA.ETR;EUR;EUR;4;1.0;1000;Ja
FNTN.ETR;Freenet;Stock CFD's\EU\ETR\FNTN.ETR;EUR;EUR;4;1.0;200;Ja
G1A.ETR;GEA;Stock CFD's\EU\ETR\G1A.ETR;EUR;EUR;4;1.0;500;Ja
GFT.ETR;GFT Technologies AG;Stock CFD's\EU\ETR\GFT.ETR;EUR;EUR;4;1.0;400;Ja
HNR1.ETR;Hannover RE;Stock CFD's\EU\ETR\HNR1.ETR;EUR;EUR;4;1.0;3100;Ja
HOT.ETR;HOCHTIEF;Stock CFD's\EU\ETR\HOT.ETR;EUR;EUR;3;1.0;400;Ja
BOSS.ETR;Hugo Boss;Stock CFD's\EU\ETR\BOSS.ETR;EUR;EUR;4;1.0;400;Ja
SDF.ETR;K+S;Stock CFD's\EU\ETR\SDF.ETR;EUR;EUR;4;1.0;100;Ja
KGX.ETR;KION Group AG;Stock CFD's\EU\ETR\KGX.ETR;EUR;EUR;4;1.0;1000;Ja
KCO.ETR;Kloeckner & Co;Stock CFD's\EU\ETR\KCO.ETR;EUR;EUR;4;1.0;200;Ja
KRN.ETR;Krones;Stock CFD's\EU\ETR\KRN.ETR;EUR;EUR;4;1.0;3000;Ja
LXS.ETR;Lanxess;Stock CFD's\EU\ETR\LXS.ETR;EUR;EUR;4;1.0;200;Ja
M5Z.ETR;Manz Automation;Stock CFD's\EU\ETR\M5Z.ETR;EUR;EUR;4;1.0;495;Ja
MTX.ETR;MTU Aero Engines NA;Stock CFD's\EU\ETR\MTX.ETR;EUR;EUR;4;1.0;1500;Ja
NEM.ETR;Nemetschek AG;Stock CFD's\EU\ETR\NEM.ETR;EUR;EUR;3;1.0;100;Ja
NDX1.ETR;Nordex;Stock CFD's\EU\ETR\NDX1.ETR;EUR;EUR;4;1.0;400;Ja
PFV.ETR;Pfeiffer Vacuum;Stock CFD's\EU\ETR\PFV.ETR;EUR;EUR;3;1.0;600;Ja
PSM.ETR;ProSiebenSat 1;Stock CFD's\EU\ETR\PSM.ETR;EUR;EUR;4;1.0;80;Ja
QIA.ETR;Qiagen N.V.;Stock CFD's\EU\ETR\QIA.ETR;EUR;EUR;4;1.0;200;Ja
RHM.ETR;Rheinmetall;Stock CFD's\EU\ETR\RHM.ETR;EUR;EUR;4;1.0;10000;Ja
